Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2022-11,6120 - California State Library,57,24,16,27,21,3,148
2022-11,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-11,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2022-11,6250 - California School for the Deaf - Riverside,0,2,2,5,3,6,18
2022-11,6360 - Commission on Teacher Credentialing,24,83,30,15,5,25,182
2022-11,6870 - Board of Governors of the California Community Colleges,168,2,5,1,0,0,176
2022-11,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2022-11,7100 - Employment Development Department,5254,694,780,424,239,51,7442
2022-11,7120 - California Workforce Development Board,69,0,0,0,0,0,69
2022-11,7300 - Agricultural Labor Relations Board,8,6,36,6,0,9,65
2022-11,7320 - Public Employment Relations Board,8,26,19,5,3,2,63
2022-11,7501 - Department of Human Resources,138,48,63,10,3,6,268
2022-11,7502 - California Department of Technology,775,46,31,7,6,68,933
2022-11,7503 - State Personnel Board,59,8,2,0,0,1,70
2022-11,7504 - Office of Data and Innovation,35,0,0,0,0,0,35
2022-11,7600 - California Department of Tax and Fee Administration,2468,627,364,103,18,17,3597
2022-11,7730 - Franchise Tax Board,190,250,3288,949,142,401,5220
2022-11,7760 - Department of General Services,815,201,202,297,57,375,1947
2022-11,7870 - California Victim Compensation Board,0,198,15,12,0,1,226
2022-11,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2022-11,7920 - State Teachers' Retirement System,3,34,966,224,9,0,1236
2022-11,8120 - Commission on Peace Officer Standards and Training,2,0,0,139,1,4,146
2022-11,8140 - State Public Defender,46,4,12,12,1,11,86
2022-11,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2022-11,8570 - Department of Food and Agriculture,162,124,97,54,30,100,567
2022-11,8620 - Fair Political Practices Commission,62,16,10,2,0,1,91
2022-11,8660 - Public Utilities Commission,1133,73,45,25,7,25,1308
2022-11,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",5,0,1,0,0,0,6
2022-11,8825 - Commission on Asian and Pacific Islander American Affairs,3,0,0,0,0,0,3
2022-11,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2022-11,8860 - Department of Finance,39,29,281,28,5,7,389
2022-11,8880 - Financial Information System for California,273,9,7,3,1,0,293
2022-11,"8885 - States Mandates, Commission on",6,3,0,3,0,0,12
2022-11,8955 - Department of Veterans Affairs,126,91,127,65,19,34,462
2022-11,A059 - California Correctional Health Care Services,967,333,547,479,309,2,2637
2022-11,A279 - Unemployment Insurance Appeals Board,76,76,33,29,18,156,388
2022-11,A281 - Employment Training Panel,27,13,15,7,8,0,70
2022-11,A314 - California Science Center,2,0,0,25,3,2,32
2022-11,A341 - California Earthquake Authority,59,4,2,2,0,1,68
2022-11,A424 - Cradle-to-Career,4,0,6,0,0,0,10
2022-11,A541 - Board of Forestry and Fire Protection,3,3,3,1,0,0,10
2022-12,0500 - Governor's Office,18,17,38,33,11,26,143
2022-12,0509 - Governor's Office of Business and Economic Development (GO-Biz),102,12,19,5,6,0,144
2022-12,0511 - Secretary for Government Operations Agency,6,12,9,1,0,0,28
2022-12,"0515 - Secretary for Business, Consumer Services, and Housing Agency",38,9,5,6,2,1,61
2022-12,0521 - Secretary for Transportation Agency,0,0,15,2,0,0,17
2022-12,0530 - Secretary for California Health and Human Services Agency,46,9,6,9,2,0,72
2022-12,0531 - Office of Systems Integration,338,15,9,1,2,6,371
2022-12,0540 - Secretary of the Natural Resources Agency,77,0,10,1,2,1,91
2022-12,0552 - Office of the Inspector General,109,7,6,4,4,9,139
2022-12,0555 - Secretary for Environmental Protection,40,6,3,2,2,23,76
2022-12,0559 - Secretary for Labor and Workforce Development Agency,3,3,8,8,2,4,28
2022-12,0690 - Governor's Office of Emergency Services,13,251,218,213,200,379,1274
2022-12,0820 - Department of Justice,1719,602,674,566,310,358,4229
2022-12,0840 - State Controller,724,152,122,70,39,60,1167
2022-12,0845 - Department of Insurance,575,175,61,35,173,7,1026
2022-12,0855 - California Gambling Control Commission,25,7,8,0,0,0,40
2022-12,0860 - State Board of Equalization,24,2,112,15,1,1,155
2022-12,0890 - Secretary of State,91,40,361,36,18,17,563
2022-12,0911 - Citizens Redistricting Commission,4,1,2,0,0,0,7
2022-12,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2022-12,1111 - Department of Consumer Affairs,582,516,453,436,302,261,2550
2022-12,1115 - Department of Cannabis Control,218,39,41,22,68,0,388
2022-12,1700 - California Civil Rights Department,202,36,19,3,1,5,266
2022-12,1701 - Department of Financial Protection and Innovation,555,59,19,61,6,0,700
2022-12,1703 - California Privacy Protection Agency,19,0,1,0,0,0,20
2022-12,1750 - California Horse Racing Board,10,2,9,0,4,1,26
2022-12,2100 - Department of Alcoholic Beverage Control,47,26,57,94,112,135,471
2022-12,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2022-12,2240 - Department of Housing and Community Development,672,91,95,95,16,84,1053
2022-12,2320 - Department of Real Estate,21,119,127,27,16,3,313
2022-12,2600 - California Transportation Commission,22,2,10,2,1,0,37
2022-12,2660 - Department of Transportation,2913,2941,6033,1314,374,105,13680
2022-12,2665 - High-Speed Rail Authority,188,60,38,26,28,7,347
2022-12,2700 - California Traffic Safety Program,2,26,2,1,0,0,31
2022-12,2720 - California Highway Patrol,0,135,0,262,0,1047,1444
2022-12,2740 - Department of Motor Vehicles,463,109,351,225,58,522,1728
2022-12,3100 - Exposition Park,0,0,0,7,0,0,7
2022-12,3105 - California African-American Museum,0,0,0,0,16,0,16
2022-12,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2022-12,3340 - California Conservation Corps,41,31,28,25,16,0,141
2022-12,3355 - Office of Energy Infrastructure Safety,65,0,0,0,0,0,65
2022-12,3360 - Energy Resources Conservation and Development Commission,596,48,22,12,5,1,684
2022-12,3480 - Department of Conservation,401,54,91,58,11,32,647
2022-12,3540 - Department of Forestry and Fire Protection,165,114,115,116,38,5,553
2022-12,3560 - State Lands Commission,91,27,15,17,6,6,162
2022-12,3600 - Department of Fish and Wildlife,111,914,292,266,99,282,1964
2022-12,3640 - Wildlife Conservation Board,20,2,2,0,0,9,33
2022-12,3720 - California Coastal Commission,48,68,41,10,6,2,175
2022-12,3760 - State Coastal Conservancy,43,18,2,2,0,0,65
2022-12,3780 - Native American Heritage Commission,7,0,0,1,0,0,8
2022-12,3790 - Department of Parks and Recreation,213,179,156,130,32,552,1262
2022-12,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2022-12,3820 - San Francisco Bay Conservation and Development Commission,0,45,1,1,0,0,47
2022-12,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,7,1,1,0,1,10
2022-12,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-12,3835 - Baldwin Hills Conservancy,1,1,1,0,0,0,3
2022-12,3840 - Delta Protection Commission,3,0,2,0,1,1,7
2022-12,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2022-12,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2022-12,3855 - Sierra Nevada Conservancy,21,8,11,7,0,0,47
2022-12,3860 - Department of Water Resources,188,407,984,646,129,5,2359
2022-12,3862 - Central Valley Flood Protection Board,13,13,2,1,5,0,34
2022-12,3875 - Sacramento-San Joaquin Delta Conservancy,11,4,0,0,0,0,15
2022-12,3885 - Delta Stewardship Council,45,10,6,1,1,0,63
2022-12,3930 - Department of Pesticide Regulation,194,95,84,32,7,1,413
2022-12,3940 - State Water Resources Control Board,1023,598,270,312,47,149,2399
2022-12,3960 - Department of Toxic Substances Control,701,145,98,127,34,81,1186
2022-12,3970 - Department of Resources Recycling and Recovery,393,89,41,18,8,0,549
2022-12,3980 - Office of Environmental Health Hazard Assessment,109,20,5,1,0,0,135
2022-12,4100 - State Council on Developmental Disabilities,30,5,16,5,7,3,66
2022-12,4140 - Department of Health Care Access and Information,209,55,23,113,24,65,489
2022-12,4150 - Department of Managed Health Care,609,5,10,0,0,0,624
2022-12,4170 - Department of Aging,192,23,16,8,0,1,240
2022-12,4250 - California Children and Families Commission,1,0,37,1,0,0,39
2022-12,4260 - State Department of Health Care Services,2025,1094,305,136,35,426,4021
2022-12,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2022-12,4300 - Department of Developmental Services,395,99,41,39,10,18,602
2022-12,4440 - Department of State Hospitals,376,222,137,158,358,2,1253
2022-12,4560 - Mental Health Services Oversight and Accountability Commission,7,15,10,8,3,7,50
2022-12,4700 - Department of Community Services and Development,111,3,4,3,0,1,122
2022-12,4800 - California Health Benefit Exchange,1149,60,52,32,8,21,1322
2022-12,5160 - Department of Rehabilitation,234,228,480,392,130,158,1622
2022-12,5170 - State Independent Living Council,2,0,0,0,0,0,2
2022-12,5175 - Department of Child Support Services,459,90,10,12,13,0,584
2022-12,5180 - Department of Social Services,1704,545,404,1392,396,4,4445
2022-12,5225 - Department of Corrections and Rehabilitation,2106,448,759,881,523,1247,5964
2022-12,5227 - Board of State and Community Corrections,8,87,6,0,2,11,114
2022-12,5420 - Prison Industry Authority,11,43,91,49,2,38,234
2022-12,6100 - Department of Education,901,94,87,19,16,164,1281
2022-12,6120 - California State Library,57,23,16,27,22,3,148
2022-12,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-12,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2022-12,6250 - California School for the Deaf - Riverside,0,2,2,5,3,6,18
2022-12,6360 - Commission on Teacher Credentialing,25,83,29,15,8,19,179
2022-12,6870 - Board of Governors of the California Community Colleges,167,2,6,1,0,0,176
2022-12,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2022-12,7100 - Employment Development Department,5240,698,788,429,249,52,7456
2022-12,7120 - California Workforce Development Board,76,0,0,0,0,0,76
2022-12,7300 - Agricultural Labor Relations Board,8,6,36,6,0,9,65
2022-12,7320 - Public Employment Relations Board,8,26,19,5,3,2,63
2022-12,7501 - Department of Human Resources,144,50,64,10,3,7,278
2022-12,7502 - California Department of Technology,794,47,32,7,6,84,970
2022-12,7503 - State Personnel Board,53,13,2,1,1,1,71
2022-12,7504 - Office of Data and Innovation,35,0,2,0,0,0,37
2022-12,7600 - California Department of Tax and Fee Administration,2454,630,364,101,16,15,3580
2022-12,7730 - Franchise Tax Board,190,242,3284,927,139,391,5173
2022-12,7760 - Department of General Services,834,208,209,292,56,363,1962
2022-12,7870 - California Victim Compensation Board,0,197,15,12,0,1,225
2022-12,7900 - Public Employees' Retirement System,268,9,14,1826,112,84,2313
2022-12,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2022-12,7920 - State Teachers' Retirement System,3,34,983,223,9,0,1252
2022-12,8120 - Commission on Peace Officer Standards and Training,2,0,0,142,1,4,149
2022-12,8140 - State Public Defender,46,4,12,11,0,11,84
2022-12,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2022-12,8570 - Department of Food and Agriculture,169,139,102,69,37,104,620
2022-12,8620 - Fair Political Practices Commission,62,16,10,2,0,1,91
2022-12,8660 - Public Utilities Commission,1160,75,44,24,6,25,1334
2022-12,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",5,0,1,0,0,0,6
2022-12,8825 - Commission on Asian and Pacific Islander American Affairs,3,0,0,0,0,0,3
2022-12,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2022-12,8860 - Department of Finance,40,29,279,28,6,7,389
2022-12,8880 - Financial Information System for California,276,12,6,4,2,1,301
2022-12,"8885 - States Mandates, Commission on",5,4,0,3,0,0,12
2022-12,8940 - Military Department,4,12,44,27,4,5,96
2022-12,8955 - Department of Veterans Affairs,125,92,128,65,18,38,466
2022-12,A059 - California Correctional Health Care Services,958,329,537,473,354,22,2673
2022-12,A279 - Unemployment Insurance Appeals Board,76,73,33,28,18,160,388
2022-12,A281 - Employment Training Panel,27,13,15,7,8,0,70
2022-12,A314 - California Science Center,2,0,0,25,3,2,32
2022-12,A341 - California Earthquake Authority,59,4,2,2,0,1,68
2022-12,A424 - Cradle-to-Career,4,0,6,0,0,0,10
2022-12,A541 - Board of Forestry and Fire Protection,2,3,2,0,0,0,7
2023-01,0500 - Governor's Office,13,13,41,31,10,25,133
2023-01,0509 - Governor's Office of Business and Economic Development (GO-Biz),103,12,19,5,6,0,145
2023-01,0511 - Secretary for Government Operations Agency,0,12,9,2,0,0,23
2023-01,"0515 - Secretary for Business, Consumer Services, and Housing Agency",39,8,5,6,2,1,61
2023-01,0521 - Secretary for Transportation Agency,0,0,15,2,0,0,17
2023-01,0530 - Secretary for California Health and Human Services Agency,46,9,6,10,2,0,73
2023-01,0531 - Office of Systems Integration,337,15,10,1,2,6,371
2023-01,0540 - Secretary of the Natural Resources Agency,74,0,10,2,2,1,89
2023-01,0552 - Office of the Inspector General,111,7,7,2,5,9,141
2023-01,0555 - Secretary for Environmental Protection,41,6,3,2,2,38,92
2023-01,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,2,5,32
2023-01,0650 - Office of Planning and Research,123,38,22,11,0,2,196
2023-01,0690 - Governor's Office of Emergency Services,23,259,197,212,188,358,1237
2023-01,0820 - Department of Justice,1711,616,680,586,288,357,4238
2023-01,0840 - State Controller,724,152,122,70,39,60,1167
2023-01,0845 - Department of Insurance,526,215,61,35,170,6,1013
2023-01,0855 - California Gambling Control Commission,27,8,8,0,0,0,43
2023-01,0860 - State Board of Equalization,20,4,114,15,1,0,154
2023-01,0911 - Citizens Redistricting Commission,3,1,2,0,0,0,6
2023-01,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-01,1111 - Department of Consumer Affairs,586,516,455,442,315,223,2537
2023-01,1115 - Department of Cannabis Control,218,44,46,20,64,1,393
2023-01,1700 - California Civil Rights Department,205,35,19,3,1,4,267
2023-01,1701 - Department of Financial Protection and Innovation,551,61,16,62,6,1,697
2023-01,1703 - California Privacy Protection Agency,19,0,1,0,0,0,20
2023-01,1750 - California Horse Racing Board,11,2,7,0,5,1,26
2023-01,2100 - Department of Alcoholic Beverage Control,49,29,59,90,135,114,476
2023-01,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2023-01,2240 - Department of Housing and Community Development,692,93,97,95,17,97,1091
2023-01,2320 - Department of Real Estate,21,119,127,27,16,3,313
2023-01,2600 - California Transportation Commission,22,2,10,2,1,0,37
2023-01,2660 - Department of Transportation,2913,2941,6033,1314,374,105,13680
2023-01,2665 - High-Speed Rail Authority,182,66,39,26,28,7,348
2023-01,2700 - California Traffic Safety Program,2,26,2,1,0,0,31
2023-01,2720 - California Highway Patrol,0,125,0,168,0,1142,1435
2023-01,2740 - Department of Motor Vehicles,471,109,369,226,61,475,1711
2023-01,3100 - Exposition Park,0,0,0,8,0,1,9
2023-01,3105 - California African-American Museum,0,0,0,0,16,0,16
2023-01,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-01,3340 - California Conservation Corps,41,32,29,25,16,0,143
2023-01,3355 - Office of Energy Infrastructure Safety,64,0,0,0,0,1,65
2023-01,3360 - Energy Resources Conservation and Development Commission,608,46,23,11,5,1,694
2023-01,3480 - Department of Conservation,396,58,92,52,11,33,642
2023-01,3540 - Department of Forestry and Fire Protection,185,134,145,136,49,5,654
2023-01,3560 - State Lands Commission,90,26,15,15,6,29,181
2023-01,3600 - Department of Fish and Wildlife,84,933,302,271,101,277,1968
2023-01,3640 - Wildlife Conservation Board,18,3,3,2,0,9,35
2023-01,3720 - California Coastal Commission,48,68,42,10,6,2,176
2023-01,3760 - State Coastal Conservancy,43,18,2,2,0,0,65
2023-01,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-01,3790 - Department of Parks and Recreation,197,180,169,132,39,733,1450
2023-01,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2023-01,3820 - San Francisco Bay Conservation and Development Commission,0,44,1,1,0,0,46
2023-01,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,7,1,0,0,0,9
2023-01,3830 - San Joaquin River Conservancy,2,2,0,0,0,0,4
2023-01,3835 - Baldwin Hills Conservancy,0,1,2,1,0,0,4
2023-01,3840 - Delta Protection Commission,3,0,2,0,1,1,7
2023-01,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-01,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2023-01,3855 - Sierra Nevada Conservancy,19,9,13,8,0,0,49
2023-01,3860 - Department of Water Resources,188,406,982,630,127,5,2338
2023-01,3862 - Central Valley Flood Protection Board,20,19,9,1,6,0,55
2023-01,3875 - Sacramento-San Joaquin Delta Conservancy,13,3,0,0,0,0,16
2023-01,3885 - Delta Stewardship Council,44,10,6,1,1,0,62
2023-01,3900 - State Air Resources Board,40,855,151,144,271,103,1564
2023-01,3930 - Department of Pesticide Regulation,195,96,80,31,9,0,411
2023-01,3940 - State Water Resources Control Board,1045,618,260,330,44,101,2398
2023-01,3960 - Department of Toxic Substances Control,707,151,99,136,34,81,1208
2023-01,3970 - Department of Resources Recycling and Recovery,380,95,38,27,10,0,550
2023-01,3980 - Office of Environmental Health Hazard Assessment,109,20,5,1,0,0,135
2023-01,4100 - State Council on Developmental Disabilities,30,5,16,5,7,3,66
2023-01,4140 - Department of Health Care Access and Information,226,47,30,112,10,69,494
2023-01,4150 - Department of Managed Health Care,603,5,10,0,0,0,618
2023-01,4170 - Department of Aging,197,22,16,8,0,1,244
2023-01,4250 - California Children and Families Commission,1,0,37,1,0,0,39
2023-01,4260 - State Department of Health Care Services,2023,1097,296,129,34,460,4039
2023-01,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2023-01,4300 - Department of Developmental Services,397,100,43,37,10,19,606
2023-01,4440 - Department of State Hospitals,378,234,119,162,365,43,1301
2023-01,4560 - Mental Health Services Oversight and Accountability Commission,7,15,10,8,3,7,50
2023-01,4700 - Department of Community Services and Development,109,3,4,2,0,1,119
2023-01,4800 - California Health Benefit Exchange,1153,59,57,30,7,19,1325
2023-01,5160 - Department of Rehabilitation,235,229,484,398,130,158,1634
2023-01,5170 - State Independent Living Council,2,0,0,0,0,0,2
2023-01,5175 - Department of Child Support Services,456,95,10,12,13,0,586
2023-01,5180 - Department of Social Services,1638,620,409,1397,428,9,4501
2023-01,5225 - Department of Corrections and Rehabilitation,1981,410,711,849,497,1051,5499
2023-01,5227 - Board of State and Community Corrections,8,87,6,1,2,11,115
2023-01,5420 - Prison Industry Authority,11,41,93,46,4,19,214
2023-01,6100 - Department of Education,905,93,86,20,16,173,1293
2023-01,6120 - California State Library,59,23,16,28,22,3,151
2023-01,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-01,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2023-01,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-01,6360 - Commission on Teacher Credentialing,25,84,27,19,8,20,183
2023-01,6870 - Board of Governors of the California Community Colleges,173,2,6,1,0,0,182
2023-01,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2023-01,7100 - Employment Development Department,5204,703,789,427,253,53,7429
2023-01,7120 - California Workforce Development Board,71,0,0,0,0,0,71
2023-01,7300 - Agricultural Labor Relations Board,8,6,36,5,0,10,65
2023-01,7320 - Public Employment Relations Board,8,26,19,5,3,2,63
2023-01,7501 - Department of Human Resources,147,48,60,10,3,7,275
2023-01,7502 - California Department of Technology,782,47,32,7,6,84,958
2023-01,7503 - State Personnel Board,54,13,2,0,0,2,71
2023-01,7504 - Office of Data and Innovation,37,0,2,0,0,0,39
2023-01,7600 - California Department of Tax and Fee Administration,2444,716,375,101,19,18,3673
2023-01,7730 - Franchise Tax Board,182,230,3324,908,129,427,5200
2023-01,7760 - Department of General Services,868,227,217,322,55,335,2024
2023-01,7870 - California Victim Compensation Board,0,198,15,12,0,2,227
2023-01,7900 - Public Employees' Retirement System,268,9,14,1898,35,84,2308
2023-01,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2023-01,7920 - State Teachers' Retirement System,3,37,977,217,8,0,1242
2023-01,8120 - Commission on Peace Officer Standards and Training,11,0,0,138,2,3,154
2023-01,8140 - State Public Defender,48,5,13,10,1,12,89
2023-01,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-01,8570 - Department of Food and Agriculture,154,129,91,58,36,96,564
2023-01,8620 - Fair Political Practices Commission,60,17,11,2,0,1,91
2023-01,8660 - Public Utilities Commission,1128,80,56,35,14,2,1315
2023-01,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",4,0,1,0,0,0,5
2023-01,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-01,8860 - Department of Finance,39,28,279,27,7,7,387
2023-01,8880 - Financial Information System for California,273,20,6,3,0,1,303
2023-01,"8885 - States Mandates, Commission on",10,2,0,3,0,0,15
2023-01,8940 - Military Department,4,11,52,27,6,1,101
2023-01,8955 - Department of Veterans Affairs,125,92,128,66,18,37,466
2023-01,A059 - California Correctional Health Care Services,970,331,534,521,414,2,2772
2023-01,A279 - Unemployment Insurance Appeals Board,73,69,41,28,19,158,388
2023-01,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-01,A314 - California Science Center,3,0,0,22,3,5,33
2023-01,A341 - California Earthquake Authority,50,6,7,2,0,0,65
2023-01,A424 - Cradle-to-Career,4,0,5,0,0,0,9
2023-01,A541 - Board of Forestry and Fire Protection,2,4,3,0,0,0,9
2023-02,0500 - Governor's Office,12,13,39,31,10,28,133
2023-02,0509 - Governor's Office of Business and Economic Development (GO-Biz),102,13,19,5,6,0,145
2023-02,0511 - Secretary for Government Operations Agency,0,12,9,2,0,0,23
2023-02,"0515 - Secretary for Business, Consumer Services, and Housing Agency",42,8,5,6,3,1,65
2023-02,0521 - Secretary for Transportation Agency,0,0,16,3,0,0,19
2023-02,0530 - Secretary for California Health and Human Services Agency,51,11,6,11,2,0,81
2023-02,0531 - Office of Systems Integration,343,16,10,1,2,6,378
2023-02,0540 - Secretary of the Natural Resources Agency,74,0,10,2,2,1,89
2023-02,0552 - Office of the Inspector General,117,7,7,3,3,7,144
2023-02,0555 - Secretary for Environmental Protection,38,6,3,2,2,34,85
2023-02,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,2,5,32
2023-02,0650 - Office of Planning and Research,123,38,22,11,0,2,196
2023-02,0690 - Governor's Office of Emergency Services,29,263,182,203,179,311,1167
2023-02,0820 - Department of Justice,1704,628,690,581,292,42,3937
2023-02,0840 - State Controller,726,152,122,71,39,62,1172
2023-02,0845 - Department of Insurance,532,214,61,32,175,3,1017
2023-02,0855 - California Gambling Control Commission,26,8,8,0,0,0,42
2023-02,0860 - State Board of Equalization,19,4,114,15,1,0,153
2023-02,0870 - Office of Tax Appeals,26,16,39,8,3,2,94
2023-02,0911 - Citizens Redistricting Commission,3,1,1,0,0,0,5
2023-02,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-02,1111 - Department of Consumer Affairs,586,516,455,442,315,223,2537
2023-02,1115 - Department of Cannabis Control,218,38,47,24,65,0,392
2023-02,1700 - California Civil Rights Department,205,35,19,3,1,4,267
2023-02,1701 - Department of Financial Protection and Innovation,551,61,16,62,6,1,697
2023-02,1703 - California Privacy Protection Agency,22,0,1,0,0,0,23
2023-02,1750 - California Horse Racing Board,10,2,7,0,5,1,25
2023-02,2100 - Department of Alcoholic Beverage Control,48,29,59,90,134,114,474
2023-02,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2023-02,2240 - Department of Housing and Community Development,706,94,94,97,20,94,1105
2023-02,2320 - Department of Real Estate,27,122,115,25,10,6,305
2023-02,2600 - California Transportation Commission,22,2,10,2,1,0,37
2023-02,2660 - Department of Transportation,2913,2941,6033,1314,374,105,13680
2023-02,2665 - High-Speed Rail Authority,187,63,42,26,28,6,352
2023-02,2700 - California Traffic Safety Program,2,21,8,1,0,0,32
2023-02,2720 - California Highway Patrol,0,114,0,141,0,1171,1426
2023-02,2740 - Department of Motor Vehicles,506,121,381,243,60,441,1752
2023-02,3100 - Exposition Park,0,0,0,8,0,1,9
2023-02,3105 - California African-American Museum,0,0,0,0,16,0,16
2023-02,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-02,3340 - California Conservation Corps,40,32,30,24,16,0,142
2023-02,3355 - Office of Energy Infrastructure Safety,64,0,0,0,0,1,65
2023-02,3360 - Energy Resources Conservation and Development Commission,609,49,25,9,7,0,699
2023-02,3480 - Department of Conservation,404,58,91,53,11,33,650
2023-02,3540 - Department of Forestry and Fire Protection,191,142,148,143,53,6,683
2023-02,3560 - State Lands Commission,89,26,15,14,6,29,179
2023-02,3600 - Department of Fish and Wildlife,80,942,307,269,102,296,1996
2023-02,3640 - Wildlife Conservation Board,18,3,3,2,0,10,36
2023-02,3720 - California Coastal Commission,48,68,42,10,6,2,176
2023-02,3760 - State Coastal Conservancy,43,18,2,2,0,0,65
2023-02,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-02,3790 - Department of Parks and Recreation,188,186,179,130,35,749,1467
2023-02,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2023-02,3820 - San Francisco Bay Conservation and Development Commission,0,45,1,1,0,0,47
2023-02,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,7,1,0,0,0,9
2023-02,3830 - San Joaquin River Conservancy,2,2,0,0,0,0,4
2023-02,3835 - Baldwin Hills Conservancy,0,1,2,1,0,0,4
2023-02,3840 - Delta Protection Commission,2,0,2,0,1,2,7
2023-02,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-02,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2023-02,3855 - Sierra Nevada Conservancy,18,9,14,7,0,0,48
2023-02,3860 - Department of Water Resources,187,405,977,640,129,33,2371
2023-02,3862 - Central Valley Flood Protection Board,22,22,13,1,6,0,64
2023-02,3875 - Sacramento-San Joaquin Delta Conservancy,12,4,1,0,0,0,17
2023-02,3885 - Delta Stewardship Council,43,10,6,2,1,0,62
2023-02,3900 - State Air Resources Board,41,857,149,145,273,133,1598
2023-02,3930 - Department of Pesticide Regulation,194,98,82,31,9,0,414
2023-02,3940 - State Water Resources Control Board,1186,587,267,347,49,127,2563
2023-02,3960 - Department of Toxic Substances Control,712,155,101,138,34,79,1219
2023-02,3970 - Department of Resources Recycling and Recovery,399,90,39,20,13,1,562
2023-02,3980 - Office of Environmental Health Hazard Assessment,108,20,5,1,0,0,134
2023-02,4100 - State Council on Developmental Disabilities,29,5,16,5,7,3,65
2023-02,4140 - Department of Health Care Access and Information,230,49,32,113,10,69,503
2023-02,4150 - Department of Managed Health Care,537,5,6,0,0,0,548
2023-02,4170 - Department of Aging,198,23,15,8,0,1,245
2023-02,4250 - California Children and Families Commission,1,0,37,1,0,0,39
2023-02,4260 - State Department of Health Care Services,1981,1039,294,122,31,610,4077
2023-02,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2023-02,4300 - Department of Developmental Services,404,99,41,40,15,19,618
2023-02,4440 - Department of State Hospitals,386,226,150,182,380,0,1324
2023-02,4560 - Mental Health Services Oversight and Accountability Commission,7,15,10,8,3,8,51
2023-02,4700 - Department of Community Services and Development,109,3,4,2,0,1,119
2023-02,4800 - California Health Benefit Exchange,1157,62,56,26,4,0,1305
2023-02,5160 - Department of Rehabilitation,238,228,483,401,133,149,1632
2023-02,5170 - State Independent Living Council,2,0,0,0,0,0,2
2023-02,5175 - Department of Child Support Services,458,91,10,11,13,0,583
2023-02,5180 - Department of Social Services,1716,587,374,1404,406,6,4493
